date,tagged_fruit_id,value,year,measurement_type,source_file
2023-08-17,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-21,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-24,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-27,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-31,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-05,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-09,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-13,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-17,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-21,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-24,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-28,16,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-26,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-29,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-01,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-04,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-07,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-11,17,11.86,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-13,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-17,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-21,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-24,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-27,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-31,17,8.54,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-05,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-09,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-13,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-17,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-21,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-24,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-28,17,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-26,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-29,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-01,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-04,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-07,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-11,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-13,18,6.39,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-17,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-21,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-24,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-27,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-31,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-05,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-09,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-13,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-17,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-21,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-24,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-28,18,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-26,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-29,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-01,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-04,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-07,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-11,19,5.28,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-13,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-17,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-21,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-24,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-27,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-31,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-05,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-09,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-13,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-17,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-21,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-24,19,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-28,19,8.17,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-26,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-07-29,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-01,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-04,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-07,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-11,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-13,20,8.48,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-17,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-21,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-24,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-27,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-08-31,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-05,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-09,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-13,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-17,20,12.75,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-21,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-24,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2023-09-28,20,,2023,tagged_fresh_matter_g,data_taggedFruit_freshMatter_2023.csv
2022-08-16,0,14.88,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,0,16.51,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,0,17.88,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,0,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,0,14.93,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,0,16.1,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,0,4.61,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,0,3.55,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,0,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,0,9.17,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,0,9.13,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,0,10.83,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,0,15.85,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,0,19.34,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,0,21.66,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,0,6.84,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,0,16.43,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,0,15.69,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,0,17.52,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,1,13.83,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,1,16.16,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,1,17.59,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,1,18.55,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,1,4.01,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,1,4.35,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,1,3.37,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,1,3.49,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,1,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,1,10.77,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,1,11.42,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,1,12.71,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,1,17.15,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,1,19.94,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,1,21.96,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,1,7.5,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,1,18.14,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,1,22.5,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,1,29.86,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,2,20.8,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,2,22.59,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,2,22.57,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,2,22.54,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,2,17.62,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,2,19.28,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,2,20.29,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,2,5.02,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,2,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,2,7.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,2,7.62,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,2,9.17,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,2,15.0,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,2,13.74,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,2,17.37,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,2,10.51,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,2,11.17,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,2,12.19,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,2,19.36,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,3,20.4,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,3,25.27,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,3,26.77,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,3,26.61,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,3,11.79,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,3,12.92,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,3,12.99,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,3,14.61,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,3,20.5,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,3,24.47,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,3,22.95,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,3,23.18,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,3,7.89,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,3,8.38,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,3,10.3,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,3,6.25,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,3,14.86,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,3,14.85,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,3,14.42,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,4,10.93,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,4,13.23,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,4,17.76,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,4,21.45,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,4,22.01,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,4,8.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,4,11.19,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,4,12.62,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,4,14.73,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,4,15.96,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,4,3.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,4,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,4,16.01,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,4,18.92,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,4,19.12,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,4,7.07,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,4,9.02,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,4,9.69,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,4,18.06,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,5,18.97,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,5,16.89,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,5,15.18,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,5,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,5,25.57,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,5,32.9,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,5,35.69,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,5,13.82,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,5,23.41,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,5,23.5,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,5,21.16,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,5,17.83,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,5,26.3,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,5,30.91,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,5,30.21,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,5,17.55,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,5,23.3,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,5,25.43,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,5,6.08,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,6,19.29,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,6,18.8,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,6,23.78,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,6,24.35,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,6,19.94,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,6,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,6,8.3,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,6,8.86,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,6,12.97,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,6,15.97,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,6,18.27,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,6,15.76,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,6,23.85,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,6,28.8,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,6,31.65,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,6,13.59,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,6,19.39,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,6,21.99,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,6,23.69,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,7,29.14,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,7,28.41,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,7,11.12,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,7,17.74,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,7,30.67,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,7,33.64,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,7,33.22,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,7,14.12,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,7,19.81,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,7,26.0,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,7,30.64,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,7,31.74,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,7,32.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,7,12.29,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,7,15.81,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,7,18.71,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,7,27.86,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,7,28.96,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,7,27.57,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,8,31.64,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,8,13.68,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,8,17.9,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,8,24.27,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,8,14.5,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,8,26.84,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,8,29.9,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,8,14.77,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,8,19.42,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,8,23.7,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,8,27.32,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,8,7.06,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,8,13.16,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,8,15.16,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,8,19.44,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,8,23.84,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,8,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,8,30.8,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,8,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,9,16.57,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,9,22.74,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,9,22.85,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,9,26.75,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,9,12.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,9,15.07,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,9,19.38,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,9,23.99,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,9,26.45,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,9,11.26,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,9,12.79,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,9,15.31,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,9,21.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,9,22.62,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,9,24.02,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,9,11.58,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,9,13.33,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,9,15.56,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,9,16.66,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,10,17.67,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,10,19.81,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,10,22.79,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,10,23.22,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,10,18.58,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,10,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,10,19.87,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,10,25.39,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,10,31.12,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,10,26.0,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,10,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,10,11.75,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,10,20.08,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,10,24.19,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,10,23.98,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,10,13.41,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,10,23.33,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,10,25.13,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,10,22.45,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,11,22.92,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,11,29.28,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,11,30.71,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,11,25.2,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,11,24.97,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,11,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-13,11,13.73,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-16,11,17.51,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-20,11,25.55,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-23,11,28.14,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-27,11,30.99,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-30,11,8.41,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-04,11,12.6,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-07,11,13.94,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-11,11,22.46,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-14,11,19.7,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-18,11,22.25,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-10-21,11,18.78,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-11-01,11,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-16,12,23.6,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-19,12,24.09,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-23,12,23.53,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-08-30,12,,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-06,12,25.4,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
2022-09-09,12,31.21,2022,tagged_length_mm,data_taggedFruit_length_2022.csv
